,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,neutral
260,test_record_261,lysol all purpose cleaner trigger lemon ml powerful cleaning freshening very effective removes almost any stain,0,0,0,0,1,0,0,0,0,0,0,0
261,test_record_262,only one of our local stores is still open and it is the single most disgusting space i have ever been in my life you know that plastic white lightly textured wall covering that have in half the retail bathrooms in the country in their bathroom it is mostly orange with shades of green and purple blotching throughout i am not sure what have growing on it but i am pretty sure the answer is yes they posted that they are taking enhanced cleaning measures whatever that means but will remain open maybe they bought a can of lysol to threaten the bathroom with if so it have not scared killing of bacteria in there would just anger it,0,0,0,0,0,0,0,0,0,0,0,0
262,test_record_263,great scent this review was collected as part of a promotion i loved these glad forceflex plus with clorox tall kitchen drawstring trash bags mountain air the scent differs from other products on the market and it is my favorite it did a great job of masking scents and i had no issues with leakage highly recommend,0,0,0,0,1,0,0,0,0,0,0,0
263,test_record_264,that is a crap ton of laundry,1,0,1,0,0,0,0,0,0,0,0,0
264,test_record_265,we had some towels and a puppy blanket that we would washed a few times and they still had a funky smell threw of these in and now they smell great and they are so convenient will definitely keep these on hand to use as needed this review was collected as part of a promotion,0,0,1,0,0,0,1,0,0,0,0,0
265,test_record_266,arm hammer fridge fresh refrigerator air filter a must have for fridge and freezer does the job,0,0,0,0,0,0,0,0,0,0,0,0
266,test_record_267,funny how since the start the racistimpeachedorangeassclown said not to wear a mask take beautiful hydroxychloroquine chug clorox shove a light bulb up your butt and not worry downplay it as soon as he got it do not do any of it resist racist trump dead citizens s jzqaz a funny how since the start the racistimpeachedorangeassclown said not to wear a mask take beautiful hydroxychloroquine chug clorox shove a light bulb up your butt and not worry downplay it as soon as he got it do not do any of it resist racist trump dead citizens s jzqaz a,0,0,0,0,0,0,1,0,0,0,0,0
267,test_record_268,so when i try to navigate the xbox ui any analog or d pad press results in sometimes constant presses i can not manage to get almost anything to work but i can get into a few games and hulu because the amount of presses always land me on the same icons in hulu and all my games the controller behaves normally i can play cod just fine without multiple presses analog and d pad both work fine what the fuck this happened right as i was cleaning the controller with a clorox wipe so i assumed it got liquid damaged by an excessively wet wipe but how is it working just fine in actual games,1,0,1,0,0,0,0,0,0,0,0,0
268,test_record_269,dettol wipes antibacterial surface cleaning disinfectant wipes multipack of x total wipes are these real they smell like baby wipes and not the dettol wipes i usually order,1,0,1,0,0,0,0,0,0,0,0,0
269,test_record_270,if your windows need a good deep cleaning give us a call for a quote we offer professional window cleaning services both indoor and out call us today live clean clean living cleaning small biz local business housecleaning housekeeper maid service clean house cleaning addict clean mind laundry day sofreshandsoclean cleanliness happy wife happy life both ell woodinville ken more mill creek cleaners mrclean theroyalcleaningco cleaning tips cleaning hacks seattle local hi if your windows need a good deep cleaning give us a call for a quote we offer professional window cleaning services both indoor and out call us today live clean clean living cleaning small biz local business housecleaning housekeeper maid service clean house cleaning addict clean mind laundry day sofreshandsoclean cleanliness happy wife happy life both ell woodinville ken more mill creek cleaners mrclean theroyalcleaningco cleaning tips cleaning hacks seattle local hireus,0,0,0,0,1,0,1,0,0,0,0,0
270,test_record_271,happycourier wrote heng ah recently in dec i saw ntuc brand germicide litre x for i buy you buy early so lucky now kena wipe off from shelves i wash clothes end up having to use backup dettol,1,0,0,0,0,0,0,0,0,0,0,0
271,test_record_272,seventh generation dishwashing clementine zest lemongrass ml,0,0,0,0,0,0,0,0,1,0,0,0
272,test_record_273,rates are cut down by dettol for ml you are ml at both equal but you compromise in quality not dettol do you are cooking oils soaps all are sub standard products in the name of made in bharat you cheat us nd also you are products are expensive so why we choose you when we get better,0,0,0,0,0,0,0,0,0,0,0,0
273,test_record_274,i truly hate coach outlet a thieving company i do not recommend this company thieves,1,0,1,0,0,0,0,0,0,0,0,0
274,test_record_275,works well works well but like others have said needs a med speed setting,0,0,0,0,1,0,1,0,0,0,0,0
275,test_record_276,he injected clorox and stuck a uv light up his bunghole he does not need a mask,0,0,0,0,0,0,0,0,0,0,0,0
276,test_record_277,bissell and wash protect reinigungsmittel f are alle teppichreiniger waschsauger x liter works well works great removes hard stains,0,0,0,0,1,0,1,0,0,0,0,0
277,test_record_278,we use oxiclean washing machine cleaner every month,1,0,1,0,0,0,0,0,0,0,0,0
278,test_record_279,probably will not make a jot of difference to dettol but i will never ever knowingly buy one of their products again boycottdettol,0,0,0,0,0,0,0,0,0,0,0,0
279,test_record_280,clorox disinfecting wipes value pack ct each pack of package may vary not so great shipment when i received my package the box was heavy when i opened the box and found other smaller boxes that have where i found them to be in poor shape of the three boxes were upside down and very wet,1,0,1,0,0,0,0,0,0,0,0,0
280,test_record_281,bluebell woods,1,0,1,0,0,0,0,0,0,0,0,0
281,test_record_282,febreze car vent clip air fresheners count love i love these,0,0,0,0,1,1,1,0,0,0,0,0
282,test_record_283,iso cleaning tips face with tears of joy how do you clean grease off kitchen cabinets and over range microwave i have tried cleaners but it s such a huge project and never works that well i do not want to strip glaze off my cabinets also my sons shirt sat in a bag with wet towels over the weekend towels stink and shirt has moldy stains any tips i use simple green for grease the shirt i am not sure,0,0,0,0,0,0,0,0,0,0,0,0
283,test_record_284,things rich people buy include alibi folks not funny hoax about injecting lysol in your veins do not try things rich people buy include alibi folks not funny hoax about injecting lysol in your veins do not try,1,0,0,0,0,0,0,0,0,0,0,0
284,test_record_285,i did the exact same thing yesterday but doused it in lysol first,0,0,1,0,0,0,0,0,0,0,0,0
285,test_record_286,why the hell are you advertising when no one can buy your products no domestic production and when we really needed you yeah zero product on shelves now your advertising what the hell,1,0,1,0,0,0,0,0,1,0,0,0
286,test_record_287,i can vacuum an steam at the same time sometime i have difficulty attaching pad to the head i put it in a mesh bag to wash trying to remember to not put it in the dryer sometime i miss it it does not come out as clean as it shoud,1,0,1,0,0,0,0,0,0,0,0,0
287,test_record_288,dettol washing machine cleaner lemon ml terrible stuff would never use this again my washing machine was fine before i used this just thought i would give it a frahen up and wham it now stinks and can not get rid of the smell it have disgusting will stick to the bicarb in future,1,0,1,0,0,0,0,0,1,0,0,0
288,test_record_289,keep drinking the kool aid or lysol pal,0,0,0,0,0,0,1,0,0,0,0,0
289,test_record_290,c est un produit qui est tr s utile pour la maison en raison de la crise sanitaire,0,0,0,0,0,0,0,0,0,0,0,0
290,test_record_291,formulafolio investments llc grows stake in clorox co nyse clx formulafolio investments llc increased its holdings in shares of clorox co nyse clx by in the rd quarter according to the company in its most recent form f filing with the securities exchange commission the fund owned shares of the company s stock after purchasing an additional shares during the quarter formulafolio investments,0,0,0,0,0,0,0,0,0,0,0,0
291,test_record_292,wait for real i have been aggressively lysoling any groceries that come in some sort of package for a year now,1,0,1,0,0,0,0,0,0,0,0,0
292,test_record_293,premium starter kit red heart oil that iam cereal oiler enchantedbyeo infinity oilers young living essential oils yleo young living malaysia ylmalaysia young living penang young living penang island younglivingbayanlepas ylpenang ylpenangisland ylbayanlepas young living diffuser feather the owl young living ready stock aromatherapy essential oils premium starter kit sad diffuser cheap diffuser diffusermurah loyalylmembers,0,0,0,0,1,0,1,0,0,0,0,0
293,test_record_294,grout pen does it work we moved into a tile floored older flat that has stained grout tiles are white i have used a shark steamer on it numerous times and before that even got down and scrubbed the grout with a toothbrush still stained looking do these grout pens work or are they just paint that would steam off at the next use of my shark or would it look ridiculous once on there some people have had luck using clorox toilet bowl bleach gel products clor el ocean mist apply it to the grout lines watch v ln flekr be,1,0,1,0,0,0,0,0,0,0,0,0
294,test_record_295,pet stain eraser trade mark bundle b bissell portable carpet cleaners wow this product really works as advertised that is something you hardly ever see these days i recieved this through bzzagent in exchange for my honest review this carpet cleaner actually gets out stains both old and new it is extremely lightweight but it still packs a punch against carpet and fabric stains this is a must have in any household not just those with animals it have great for cleaning the car couch carpet just about anywhere it is lightweight easy to hold and easy to use even my kids have used it for accidental spills stains never came back after using it either,0,0,1,0,0,0,0,0,1,0,0,0
295,test_record_296,mrs meyer s multi surface cleaner oz get this bottle of mrs meyer s lemon verbena multi surface cleaner oz for when you order with subscribe save please remember prices may change free of animal derived ingredients and not tested on animals with its concentrated cleaning formula it is hard working and biodegradable made with essential oils and plant derived ingredients,0,0,0,0,0,0,0,0,0,0,0,0
296,test_record_297,besafe kit product not delivered be safe kit add hindustan chemical industries gotri road opp vinayak society alkapuri vadodara gujarat whatsapp protected i order dettol sanitizer on th april for rs my order no is my tracking no is protected stillnow the product is not delivered he cheated me when i said to cancel they said after delivery you return this product and refund will automatically done they not deliver my product in this crisis situation i do not get the product or money please do something,1,0,1,0,0,0,0,0,0,0,0,0
297,test_record_298,how to clean out charcoal ash after wsm bbq session chris allingham said same thing with a clorox bottle make your own ash shovel oh the good old days when you could actually buy a gallon of clorox at your local market,0,0,0,0,0,0,0,0,0,0,0,0
298,test_record_299,bon desinfectant,0,0,0,1,1,0,0,0,0,0,0,1
299,test_record_300,jail unlikely for kamloops man who hid body of dead homeless man tried to cover stench with febreeze kamloops a kamloops man who panicked and for weeks hid the body of a homeless acquaintance who died while staying in his apartment pouring a bottle of febreeze on a box containing the man s remains in an effort to cover the stench will likely avoid jail shane brownlee pleaded guil,1,0,1,0,0,0,0,0,0,0,0,0
300,test_record_301,people can not find lysol so they are probably resorting to bleach to kill germs,1,0,1,0,0,0,0,0,1,0,0,0
301,test_record_302,rt hurry lemon clorox for nny kpo f wt ydy y rgqe,0,0,0,0,1,0,0,0,0,0,0,0
302,test_record_303,thank you i do understand just grateful to find it here in florida,0,0,0,0,1,1,1,0,0,0,0,0
303,test_record_304,bissell pet stain eraser cordless upholstery carpet cleaner works perfect on those surprise messes that do not need a larger sized carpet cleaner to clean up it have lightweight and easy to use following the enclosed directions it have easy to get the hang of using making clean up a breeze this review was collected as part of a promotion,0,0,1,0,0,0,0,0,0,0,0,0
304,test_record_305,rt both of us had injuries we went to a chemist shop washed injury it had some sand particles with dettol applied betadine and some healing ointment mega heal perhaps even though we had a massive collision but our head was not injured all because of a helmet,0,0,0,0,1,0,1,0,0,0,0,0
305,test_record_306,ugh ugh ugh get it off me love bombing and boris in the same sentence nauseated face nauseated face nauseated face dettol and a wire brush needed to sort my crawling skin out indyref black flag black flag,1,0,1,0,0,0,0,0,1,0,0,0
306,test_record_307,comment on costco com packs clorox wipes for by nick already gone,1,0,0,0,0,0,0,0,0,0,0,0
307,test_record_308,have used this for years love getting a bigger box always use this good price for the item,0,0,0,0,1,1,1,0,0,0,0,0
308,test_record_309,this product works oxiclean max efficiency delivers on removing tough fabric stains used the oxiclean max efficiency yesterday on food grease and sunscreen zinc oxide stains and it worked thank you for the sample can not wait to tell my friend will definitely add this product to my shopping list this review was collected as part of a promotion,0,0,0,0,0,0,1,0,0,0,0,0
309,test_record_310,bissell crosswave all in one multi surface wet dry vac this product is worth the money it have so easy to use it have lightweight and it does the job quick i even find myself using it for just small messes or a big messes i highly recommend it i have two kids and two dogs and they make such big messes all the time so it have nice to have this as a tool to save on time ditch your old mop and buy this product this review was collected as part of a promotion,0,0,1,0,0,0,0,0,0,0,0,0
310,test_record_311,ecozone window glass cleaner spray not a good start not a good start bottle arrived in this condition so will have to find another to decant to hope the product is better,0,1,0,0,1,0,1,0,0,0,0,0
311,test_record_312,hydroxychloroquine hoax joe scarborough murderer hoax tara reade hoax obamagate hoax clorox hoax fbi bugged trump tower telephones hoax fiftenn going soon to zero hoax my inauguration crowds were the biggest ever hoax kkuntsurvatuds are having a hoax hydroxychloroquine hoax joe scarborough murderer hoax tara reade hoax obamagate hoax clorox hoax fbi bugged trump tower telephones hoax fiftenn going soon to zero hoax my inauguration crowds were the biggest ever hoax kkuntsurvatuds are having a hoax a thon lololol,0,0,0,0,0,0,0,0,0,0,0,0
312,test_record_313,decided that everyone is full of crap covid covid alcohol lysol vcg po akb,1,0,1,0,0,0,0,0,0,0,0,0
313,test_record_314,powerfresh registered pet liftoff registered steam mop bissell registered steam cleaner so far i have used it to mop and no more streaks on my floor can not wait to try it for other uses,0,0,0,0,0,0,0,0,1,0,0,0
314,test_record_315,rt songs and albums that do not even chart get nominated for grammys all the time but i bet you do not have this energy for lana s deserved song of the year nomination or brandi carlile s nominations last year the fact that you tweeted this further proves how stupid swiffers are sazwosbi x,0,0,0,0,0,0,1,0,0,0,0,0
315,test_record_316,seventh generation pack natural fiber blend cloth i received a sample of these wipes in the mail for free a couple of weeks ago and i put them in my purse and forgot about them well a couple of days ago i was out and about with my daughter and realized i had forgotten to bring her wipes from home i remembered that i had these in my purse and oh my god i wish i would have tried these sooner they are thick moist and super soft the wipes did not rip or tear while changing her and they did not because any irritation since they are fragrance free and made for sensitive skin i received a free product for the purpose of my review opinions are my own,0,0,0,0,0,0,0,0,1,0,0,0
316,test_record_317,bissell cleanview upright bagless cheat plastic vacuum that is shakes no power feels like it will fall apart,1,0,1,0,0,0,0,1,0,0,0,0
317,test_record_318,works great i really like this oil outlet fragrance dispenser its a very pleasant scent i like the fact that you can adjust the scent output the outlet plug actually rotates degrees for sideways outlets nice job febreze this review was collected as part of a promotion,0,0,0,0,0,0,0,0,0,0,0,0
318,test_record_319,lysol great product i would order it again,0,0,0,0,1,0,0,0,0,0,0,0
319,test_record_320,impacts of back links on local business google my business as far as pack goes it depends on if you mean a pack of clorox disinfectant wipes or a pack of shampoo either way i advise you try costco dollar for dollar best deal on organic search i rely on search friendly titles this has been brought to you by proctor and gamble thank you for your support a lot of the information on here is applicable to sites that want worldwide or nationwide coverage just wondering if anyone has advice or tips for a local business website since a friend asked me what is the best place to post a review of a local business i have looked at yelp yuck google and foursquare i want to write a full review not just a testimonial it seems to me that if the seo details are good enough i should be able to post a review of a local business right here i googled my name yesterday five results down is what appears to be my hp url and link but then after lorra garrick on hubpages it says how to make her your girlfriend yesterday the link took me to a long advertisement for a book on how men can get any woman they when i do the link url thing on google for my hubs nothing comes up for the hubs that i have done backlinks for on ezine and other places does that mean google is not counting my backlinks to my hubs when i use it does pick up the backlinks anyone have any how do i increase traffic to my hub links on myspace etc are done what else i am new to hubpages and feel somewhat lost at times any mentoring will be appreciated copyright copyright hubpages inc and respective owners other product and company names shown may be trademarks of their respective owners hubpages registered is a registered service mark of hubpages inc hubpages and hubbers authors may earn revenue on this page based on affiliate relationships and advertisements with partners including amazon google and others hubpages inc a part of maven inc this website uses cookies as a user in the eea your approval is needed on a few things to provide a better website experience hubpages com uses cookies and other similar technologies and may collect process and share personal data please choose which areas of our service you consent to our doing so this service allows you to sign up for or associate a google adsense account with hubpages so that you can earn money from ads on your articles no data is shared unless you engage with this feature privacy policy this is used for a registered author who enrolls in the hubpages earnings program and requests to be paid via paypal no data is shared with paypal unless you engage with this feature privacy policy we may use conversion tracking pixels from advertising networks such as google adwords bing ads and facebook in order to identify when an advertisement has successfully resulted in the desired action such as signing up for the hubpages service or publishing an article on the hubpages service comscore is a media measurement and analytics company providing marketing data and analytics to enterprises media and advertising agencies and publishers non consent will result in comscore only processing obfuscated personal data privacy policy,1,0,1,0,0,0,0,0,0,0,0,0
320,test_record_321,use a sanitiser like dettol or purell much more effective than soap,0,0,1,0,1,0,0,0,0,0,0,0
321,test_record_322,a must bauy the best vacuum i have had so far cleans great awesome suction and amazingly light,0,0,0,0,1,0,1,0,0,0,0,0
322,test_record_323,bissell spotclean pro portable deep cleaner works like a charm it have very efficient on water and has a strong suction i use for both my upholstery rug and stairs sweepstakes this review was collected as part of a promotion,0,0,0,0,0,0,0,0,0,0,0,0
323,test_record_324,seventh generation oz lavender floral and mint very natural and no extra add ins since o use this to wash what i eat off of or eat with its important to me that is does not have bad stuff in it,1,0,1,0,0,0,0,0,1,0,0,0
324,test_record_325,love love the smell of this solution it works so well on all the surfaces in my home,0,0,0,0,1,1,1,0,0,0,0,0
325,test_record_326,clorox fresh scent crisp lemon disinfecting wipes pack perfect for traveling throw in your bag or purse for travel on an airplane or car great size for on the go,0,0,0,0,1,0,1,0,0,0,0,0
326,test_record_327,i just went downstairs to check my snail mail and i do not know who broke up or moved out but i just found all of this in a cardboard box in my building lobby excuse me while i break open the lysol wipes i just hit the jackpot rkipq vdeb,0,0,0,0,0,0,0,0,0,0,0,0
327,test_record_328,they chose a former labradoodle breeder with minimal public health experience to lead the department have coronavirus response and you wonder why the president thinks drinking clorox might kill the virus,1,0,1,0,0,0,0,0,1,0,0,0
328,test_record_329,international assets investment management llc has holdings in clorox co nyse clx international assets investment management llc increased its holdings in clorox co nyse clx by during the third quarter holdingschannel reports the fund owned shares of the company s stock after acquiring an additional shares during the quarter international assets investment management llc s holdings in clorox were worth as of its most recent sec,0,0,0,0,0,0,0,0,0,0,0,0
329,test_record_330,clorox toiletwand bundle for bpyemppn c,0,1,0,0,1,0,0,0,0,0,0,0
330,test_record_331,washing backpacks i have never washed a backpack dd have backpack is wipeable and i clorox wipe it sometimes but rarely,0,0,0,0,0,0,0,1,1,0,0,0
331,test_record_332,dude do you really trust any vaccine that this administration pushes going off the president its likely just clorox,1,0,1,0,0,0,0,0,0,0,0,0
332,test_record_333,you should be ashamed of yourself both the president and raila are the reasons why kenyans are suffering this much how many times did you and odm party disrupt the police with stupid demonstrations thieves give us abreak we are tired of the handshake,1,0,1,0,0,0,0,0,1,0,0,0
333,test_record_334,i will bring the clorox,0,0,0,0,1,0,0,0,0,0,0,0
334,test_record_335,lemongrass has purifying and cleansing properties that make it great for cleaning your home in a natural way as well as promoting healthy skin lemongrass is off the whole month of march do not miss out essential oils oily life essential oil blends quintessential oily life doterra doterraoils oils for health d terraessentialoils doterraessentialoils healthy mama oily mommy all natural crunchy mom life clean living lifewithlittles diffusing clean living mama live natura lemongrass has purifying and cleansing properties that make it great for cleaning your home in a natural way as well as promoting healthy skin lemongrass is off the whole month of march do not miss out essential oils oily life essential oil blends quintessential oily life doterra doterraoils oils for health d terraessentialoils doterraessentialoils healthy mama oily mommy all natural crunchy mom life clean living lifewithlittles diffusing clean living mama live naturally lowtoxlife toxin free home holistic lifestyle oil life natural mama natural momma yl yleo oily life made simple aromatherapy immune support natural mom,0,0,0,0,1,0,1,0,0,0,0,0
335,test_record_336,feel the same about the oval office and the residence area in the wh it will have to be cloroxed for months before joe can move in,0,0,0,0,0,0,0,0,1,0,0,0
336,test_record_337,let any bitch try to argue with me face face straight lysol to yuh mouth bright loudly crying face,1,0,1,0,0,0,0,0,0,0,0,0
337,test_record_338,bissell crosswave pet pro the vacuum is great love everything about it except for one thing the cord it have not bissells fault it have my fault i did not get the cordless one clean was easy i just hated the fact that the cord kept getting in my way in fact i am returning the vac as we speak and i just ordered the cordless one do not be cheap like me trying to save a buck this review was collected as part of a promotion,0,0,0,0,0,0,0,0,0,0,0,0
338,test_record_339,yes in a national crisis everyone can legally protect themselves and their property after locking down the doj fbi cia msm silicon monopolies corrupt politicians there will be little or no intelligence feeding any rioters and with boots bullets and bayonet yes in a national crisis everyone can legally protect themselves and their property after locking down the doj fbi cia msm silicon monopolies corrupt politicians there will be little or no intelligence feeding any rioters and with boots bullets and bayonets deployed detaining local mafia and their political allies will offer little or no resistance,0,0,1,0,0,0,0,0,0,0,0,0
339,test_record_340,horrible worst vacuum i you ve ever had it you s supposed to be good if you have pets but it hardly picks up anything the wand is useless it won you t stayed extended when trying to use it big mistake purchasing this one replaced it with a shark,1,0,1,0,0,0,0,0,0,0,0,0
340,test_record_341,i would buy this product again floors looked brand new after use,0,0,0,0,0,0,0,0,0,0,0,0
341,test_record_342,bissell powerfresh pet plus steam mop quick and easy to use for mopping dry before you know ito this review was collected as part of a promotion,0,0,0,0,0,0,0,0,0,0,0,0
342,test_record_343,incomplete set did not include pads,0,0,0,0,0,0,0,0,0,0,0,0
343,test_record_344,face with tears of joy face with tears of joy follow berozgaar engineer berozgaarengineer just for fun discover meme page meme insta feed insta like insta daily follow back following follow e dettol,0,0,0,0,1,0,0,0,0,0,0,0
344,test_record_345,clorox disinfecting wipes value pack ct each pack of package may vary disinfectant clorox wipes i like the scrubs on the backside of the wipes,0,0,0,0,0,0,0,0,0,0,0,0
345,test_record_346,are we due for a gaming renaissance was y are we due for a gaming renaissance was years ago yea the early th gen was not what anyone would call a renaissance,0,0,0,0,0,0,0,0,0,0,0,0
346,test_record_347,do not worry everyone demented don is getting mexico to pay for a wall of lysol,1,0,1,1,0,0,0,0,0,0,0,0
347,test_record_348,rt now we understand the gravity of the responsibilities of the president of the united states look at the back of your lysol can conoravirus is not new there have a reason past administrations had a white house team responsible for coordinating responses to pandemics vti z mmuy,0,0,0,0,0,0,0,0,0,0,0,0
348,test_record_349,if my car is any evidence those febreze clips work great in getting rid of mcdonald have smells,0,0,0,0,1,0,0,0,0,0,0,0
349,test_record_350,x clorox clean up cleaner spray with bleach and refill combo ounce spray bottle ounce refill by clorox clorox clean up bleach cleaner love this bleach so easy to use best cleaner i have ever used,0,0,0,0,1,0,0,0,0,0,0,0
350,test_record_351,free mrs meyer have set with your first order of or more mrs meyer have fall scents are now available acorn spice apple cider spiced pumpkin grove exclusive and mum bge attber,0,0,0,0,0,0,0,0,0,0,0,0
351,test_record_352,oxiclean washing machine cleaner with odor blasters count great cleaner helps remove the gunk from the system and leaves a great scent machine runs better after cleaning,0,0,0,0,1,0,1,0,0,0,0,0
352,test_record_353,arm hammer oxiclean fresh scent liquid laundry detergent fl oz walmart com walmart com my favorite laundry soap,0,0,0,0,0,0,1,0,0,0,0,0
353,test_record_354,maybe someone started with the clorox injections today wth,0,0,0,0,0,0,0,0,0,0,0,0
354,test_record_355,final challenge and mero during this pandemic i endorse lysol products it have been keeping my home extra clean and covid free but good luck finding some at the stores person facepalming light skin tone female sign person shrugging light skin tone female sign d engaged xx rnqsj,0,0,0,0,1,0,1,0,0,0,0,0
355,test_record_356,great value and product have used this product for awhile now cleans great loosens grim and dirt fast spray on blue wipe when white great for sinks toilets and tubs great value for the money,0,0,0,0,1,0,1,0,0,0,0,0
356,test_record_357,the real challenge is not to face the world outside but to take the first step in changing yourself there are people among us who have carried the torch of hope and led with the light of positivity by touching so many lives through there extraordinary actions i am sharing one such story with this dettolsalutes pack i am grateful to dettol india for making me a part of this campaign if you know of someone you too can share stories by visiting ww dettolsalutes com india such a great one clapping hands,0,0,0,0,0,0,1,0,0,0,0,0
357,test_record_358,bissell spinwave hard floor cleaning system electric spray mop with rotating pads e i got mine today and want to love it but the spray is not working any suggestions or should i just return it,0,1,0,0,0,0,0,0,0,0,0,0
358,test_record_359,great product and great smell really love these,0,0,0,0,1,1,1,0,0,0,0,0
359,test_record_360,happy friday starting early happy hour with a ly rox cocktail and a shot of vpl very powerful light lysol disinfectant inject disinfectant trumpisanidiot trumpistheworstpresidentever trump press briefing presser dontdrinklysol gr vhrrbvq,0,0,0,0,1,0,1,0,0,0,0,0
360,test_record_361,i spray my phone with lysol two three times a week and i feel so satisfied after laugh out loud,0,0,0,0,1,0,0,0,0,0,0,0
361,test_record_362,bissell powerforce bagless canister vacuum w this vacuum is the perfect vacuum for an apartment it have compact but powerful this review was collected as part of a promotion,0,0,0,0,0,0,0,0,0,0,0,0
362,test_record_363,makes my clothes so soft and the smell is great so easy to put in at start and forget about it and it has the wonderful downy smell can not beat that my clothes are so soft,0,0,0,0,1,0,1,0,0,0,0,0
363,test_record_364,medical perspective on president trump have use of hydroxychloroquine donald j trump is such a prolific sociopathic liar i do not believe he is taking hydroxychloroquine this is another attempt fir the child child alleged president to have his childish way medical perspective on president trump have use of hydroxychloroquine donald j trump is such a prolific sociopathic liar i do not believe he is taking hydroxychloroquine this is another attempt fir the child child alleged president to have his childish way i will not be surprised if trump tweets today after he takes his daily dose of hydroxychloroquine he chases it down with a glass of lysol summary this trump reckless hydroxychloroquine example has the ring of jim jones cool aide cocktails that trump followers will embrace and rush to duplicate which may have lasting medical affects to their wellbeing if not death for sure this is another example of trumponian lunacy and is another endless example why trump must be removed from the office of the presidency,1,0,1,0,0,0,0,0,0,0,0,0
364,test_record_365,clorox bleach bathroom foamer size oz clorol bleach bathroom foamer this product label stated foamer it was not no foam disappointed,1,0,1,0,0,0,0,0,0,0,0,0
365,test_record_366,stop tweeting please have some water get some rest log off for awhile then come back when you think your ready,1,0,0,0,0,0,0,0,0,0,0,0
366,test_record_367,what items will be in high demand as we reopen hand sanitizer and clorox wiper not only will businesses need them and people for their own personal use but as schools start to open back up they will need them they are already on all of the supply lists in our district from k every year anyhow but adding covid in to the mix i will be interested to see how that goes,0,0,1,0,0,0,1,0,0,0,0,0
367,test_record_368,maybe trump use this a deodorant then again maybe not he stinks with lies and deceit and he stunk as a president,1,0,1,0,0,0,0,0,0,0,0,0
368,test_record_369,a boomer asks where have all the pennies gone remember peter paul and mary s song when we boomers were young where have all the flowers gone well since the pandemic put so many products in short supply chicago entrepreneur howard tullman has asked in inc magazine where have all the pennies gone i guess i always understood the run by crazy grocery store customers on everything clorox when we thought that the covid virus was source,0,0,0,0,0,0,0,0,1,0,0,0
369,test_record_370,yeah mm well i want to hear the answer to this q,0,0,0,0,1,0,1,0,0,0,0,0
370,test_record_371,not a deep clean it did not clean as well as expected,0,0,0,0,0,0,0,0,0,0,0,0
371,test_record_372,pledge multi surface furniture polish wipes works on wood granite and leather cleans and protects lemon total wipes love you all there great on the side on wood steps makes a great shine,0,0,0,0,1,0,1,0,0,0,0,0
372,test_record_373,it s all bs they spiked the numbers and they lie about what those people really died from you can die from a heart attack they going to report it was coronavirus they brainwashed you all into staying home now trump what s to brainwash you into drinking clorox it s all bs they spiked the numbers and they lie about what those people really died from you can die from a heart attack they going to report it was coronavirus they brainwashed you all into staying home now trump what s to brainwash you into drinking clorox loudly crying face by all means i would encourage all the sheep to drink the coolaid clown face,1,0,1,0,0,0,0,0,0,0,0,0
373,test_record_374,purell hygenic hand sanitizer gel rub ml personal pump bottle not as advertised this product was described as a pump bottle it s not a pump bottles so i will not be allowed to use it in my workplace when contacting the seller to tell them it s not as advertised they said i can said it back at my own cost avoid this company,1,0,1,0,0,0,0,0,0,0,0,0
374,test_record_375,amazon com mrs meyer s clean day liquid fabric softener bottle honeysuckle scent fluid ounce health personal care verified purchase style laundry scent booster i love this brand and this is my favorite scent from it but as good as this product smells it does nothing in my wash like there is no scent whatsoever from this when i wash my laundry i am disappointed,0,0,0,0,1,0,0,0,0,0,0,0
375,test_record_376,lysol disinfectant spray crisp linen oz pack of very satisfied product was as pictured delivery was quicker than promised very good company to deal with,0,0,0,0,0,0,0,0,0,0,0,0
376,test_record_377,seventh generation dishwashing liquid clementine zest lemongrass ml thank seller item came in box each item are wrapped in bubble wrap,0,0,0,0,0,0,0,0,0,0,0,0
377,test_record_378,super cool this review was collected as part of a promotion first of all l the scent was super pleasant i have always been a fan of clorox wipes so i was excited to get to try these with the upgraded texture it really did feel like a paper towel very much so like shop towel grade so it was very durable used it on my kitchen counters and stove after making dinner and one towel worked wonders,0,0,1,0,0,0,0,0,1,0,0,0
378,test_record_379,you do not even recognize the irony of your tweet do you are you inhaling lysol does it work bye super intelligent person,0,0,1,0,0,0,0,0,0,0,0,0
379,test_record_380,cleanview registered swivel pet bissell vacuum cleaners this is the best vacuum i have had when it comes to cleaning up after my fur babies between the vacuum and pro heat steam cleaner my furniture and carpets look brand new thank you for making great products at affordable price,0,0,0,0,1,0,1,0,0,0,0,0
380,test_record_381,sunlight soap,0,0,0,1,1,0,0,0,0,0,0,1
381,test_record_382,crosswave registered cordless max a bissell wet dry vac will not vacuum without water product mix not cool,0,0,0,0,0,0,0,0,0,0,0,0
382,test_record_383,stop lysol,0,0,1,0,0,0,0,0,0,0,0,0
